gold_answers_json,prediction,exact_match,f1,correct_em,token_confidences_json,generated_token_ids_json,seq_conf_mean,seq_conf_min,seq_conf_logmean,generated_length
"[""monolayer""]",45,0,0.0,0,"[0.16458436846733093, 0.6571285724639893, 0.9443392157554626, 0.1465877890586853, 0.19575585424900055, 0.19142267107963562, 0.18145999312400818, 0.17069385945796967, 0.16383585333824158]","[3479, 1, 3328, 209, 209, 209, 209, 209, 209]",0.31286757522159153,0.1465877890586853,-1.4188067233047383,9
"[""gerontoplast""]",gerontoplast,1,1.0,1,"[0.5663435459136963, 0.9999953508377075, 0.9998893737792969, 0.9992591738700867, 0.9985736608505249, 0.999736487865448, 0.5453899502754211, 0.4905910789966583, 0.42281249165534973]","[873, 4438, 32, 23918, 1, 1, 3, 3, 3]",0.7802879015604655,0.42281249165534973,-0.3055918607044758,9
"[""greater size variation""]",size variation,0,0.8,0,"[0.48190805315971375, 0.8264573216438293, 0.9995137453079224, 0.9989903569221497, 0.30204322934150696, 0.21889878809452057, 0.29190248250961304, 0.3495563864707947, 0.3571788966655731]","[812, 12338, 1, 1, 3, 3, 812, 812, 812]",0.5362721400128471,0.21889878809452057,-0.7722645348531204,9
"[""etioplasts""]",gerontoplast,0,0.0,0,"[0.4956548810005188, 0.9999914169311523, 0.9997708201408386, 0.9988717436790466, 0.9993877410888672, 0.9997137188911438, 0.5438775420188904, 0.47104769945144653, 0.4049280881881714]","[873, 4438, 32, 23918, 1, 1, 3, 3, 3]",0.7681381834877862,0.4049280881881714,-0.33000152433262464,9
"[""chloroplast""]",etioplast,0,0.0,0,"[0.4807572364807129, 0.5169087648391724, 0.9978702068328857, 0.9998853206634521, 0.9990490078926086, 0.9841691255569458, 0.5931445956230164, 0.98138028383255, 0.4089747965335846]","[3, 15, 17, 23, 32, 23918, 1, 1, 19782]",0.7735710375838809,0.4089747965335846,-0.3162946125733861,9
"[""etioplasts""]",a chloroplast,0,0.0,0,"[0.6913669109344482, 0.5107609629631042, 0.808965802192688, 0.999366819858551, 0.9924584031105042, 0.9994634985923767, 0.9987925291061401, 0.6755094528198242, 0.7111319899559021]","[3, 9, 19782, 32, 23918, 1, 1, 3, 3]",0.8208684855037265,0.5107609629631042,-0.22178562063882634,9
"[""proteins""]",etioplast,0,0.0,0,"[0.6620579957962036, 0.3908129930496216, 0.9983512163162231, 0.9999257326126099, 0.9992744326591492, 0.9874234795570374, 0.5598277449607849, 0.9963756203651428, 0.45866528153419495]","[3, 15, 17, 23, 32, 23918, 1, 1, 3]",0.7836349440945519,0.3908129930496216,-0.30335849167331347,9
"[""a few minutes""]",several hours,0,0.0,0,"[0.7113611698150635, 0.9862889051437378, 0.9997308850288391, 0.9997239708900452, 0.2143477201461792, 0.4829634130001068, 0.5795241594314575, 0.6252297163009644, 0.6449523568153381]","[633, 716, 1, 1, 3, 633, 633, 633, 633]",0.693791366285748,0.2143477201461792,-0.4529621322152534,9
"[""proplastids""]",etioplast,0,0.0,0,"[0.5745300650596619, 0.97360759973526, 0.9997819066047668, 0.9999657869338989, 0.9993118047714233, 0.9969409108161926, 0.9570482969284058, 0.9957804679870605, 0.33720657229423523]","[3, 15, 17, 23, 32, 23918, 1, 1, 813]",0.8704637123478783,0.33720657229423523,-0.19112708513014764,9
"[""light""]",light,1,1.0,1,"[0.8254332542419434, 0.9994194507598877, 0.9956361651420593, 0.7325407266616821, 0.7737868428230286, 0.8018553256988525, 0.8109817504882812, 0.8148996829986572, 0.8153373599052429]","[659, 1, 1, 659, 659, 659, 659, 659, 659]",0.8410989509688483,0.7325407266616821,-0.17818628194783737,9
"[""an etioplast stage""]",etioplasts,0,0.0,0,"[0.29502883553504944, 0.6638811230659485, 0.9993255138397217, 0.9998131394386292, 0.9992833733558655, 0.9949786067008972, 0.6973661184310913, 0.9983751773834229, 0.9788343906402588, 0.12766709923744202]","[3, 15, 17, 23, 32, 23918, 7, 1, 1, 2136]",0.7754553377628326,0.12766709923744202,-0.4078739750450492,10
"[""chlorophyll""]",chlorophyll,1,1.0,1,"[0.9262945652008057, 0.9997685551643372, 0.9922434687614441, 0.9999595880508423, 0.9968639612197876, 0.9975975155830383, 0.21015062928199768, 0.494862824678421, 0.789333164691925, 0.8668254613876343]","[19782, 32, 6941, 195, 1, 1, 3, 19782, 19782, 19782]",0.8273899734020234,0.21015062928199768,-0.27330578062178124,10
"[""reorganize into stacks of thylakoids""]",etioplast,0,0.0,0,"[0.42835333943367004, 0.5415465831756592, 0.999687671661377, 0.9999233484268188, 0.9998111128807068, 0.9952341914176941, 0.8154783248901367, 0.9920847415924072, 0.3158489763736725, 0.44487375020980835]","[3, 15, 17, 23, 32, 23918, 1, 1, 2136, 19782]",0.7532842040061951,0.3158489763736725,-0.36408712259951065,10
"[""chlorophyll""]",light,0,0.0,0,"[0.8842235803604126, 0.9977672100067139, 0.9973249435424805, 0.16048572957515717, 0.5979940295219421, 0.7778573632240295, 0.828738272190094, 0.8486753106117249, 0.8564924597740173, 0.8634595274925232]","[659, 1, 1, 813, 659, 659, 659, 659, 659, 659]",0.7813018426299095,0.16048572957515717,-0.33765436373955926,10
"[""begins to reorganize into stacks of thylakoids""]",chlorophyll,0,0.0,0,"[0.6301895976066589, 0.9995726943016052, 0.9868758916854858, 0.999870777130127, 0.9950078725814819, 0.9973118305206299, 0.16398301720619202, 0.2899722754955292, 0.4469810128211975, 0.5180460810661316]","[19782, 32, 6941, 195, 1, 1, 3, 19782, 19782, 19782]",0.7027811050415039,0.16398301720619202,-0.49920912094908854,10
"[""inner membrane""]",prolamellar,0,0.0,0,"[0.5109768509864807, 0.9951889514923096, 0.9994195699691772, 0.9920112490653992, 0.9985371828079224, 0.5485175848007202, 0.9971944093704224, 0.3155566453933716, 0.5464986562728882, 0.6007292866706848]","[813, 40, 265, 5303, 52, 1, 1, 3, 813, 813]",0.7504630386829376,0.3155566453933716,-0.35569158280787916,10
"[""stacks""]",prolamellar body,0,0.0,0,"[0.4564110040664673, 0.8613053560256958, 0.9994390606880188, 0.9929428100585938, 0.9953523874282837, 0.4489068388938904, 0.9994472861289978, 0.9996384382247925, 0.42025381326675415, 0.37283849716186523]","[813, 40, 265, 5303, 52, 643, 1, 1, 3, 813]",0.7546535491943359,0.37283849716186523,-0.3601330249936511,10
"[""invaginations""]",Prolamellar,0,0.0,0,"[0.28863972425460815, 0.9788827300071716, 0.9949016571044922, 0.991011381149292, 0.995724081993103, 0.8732197880744934, 0.9930359721183777, 0.21636509895324707, 0.20628416538238525, 0.23378130793571472]","[749, 40, 265, 5303, 52, 1, 1, 3, 3, 749]",0.6771845906972885,0.20628416538238525,-0.5987559363838103,10
"[""light""]",light,1,1.0,1,"[0.9277259111404419, 0.9986579418182373, 0.9950507283210754, 0.34377336502075195, 0.46365511417388916, 0.7424745559692383, 0.8376875519752502, 0.8727368712425232, 0.8879252672195435, 0.8988349437713623]","[659, 1, 1, 3, 659, 659, 659, 659, 659, 659]",0.7968522250652313,0.34377336502075195,-0.2754231926497718,10
"[""light""]",light,1,1.0,1,"[0.8565000891685486, 0.9987255930900574, 0.9991114735603333, 0.35399678349494934, 0.26773807406425476, 0.5201168060302734, 0.6704408526420593, 0.7392975091934204, 0.7700765132904053, 0.7930896282196045]","[659, 1, 1, 3, 659, 659, 659, 659, 659, 659]",0.6969093322753906,0.26773807406425476,-0.43619395180333076,10
"[""hydrogen ions""]",hydrogen ions,1,1.0,1,"[0.758127748966217, 0.5566837787628174, 0.9843480587005615, 0.9999219179153442, 0.9798204302787781, 0.4780697226524353, 0.6682896018028259, 0.7241650819778442, 0.7274215221405029, 0.7279045581817627]","[20913, 3, 2865, 1, 1, 20913, 20913, 20913, 20913, 20913]",0.760475242137909,0.4780697226524353,-0.29985038219210636,10
"[""a concentration gradient""]",ATP,0,0.0,0,"[0.5150230526924133, 0.9479129910469055, 0.5944598913192749, 0.747944712638855, 0.4599968194961548, 0.40096378326416016, 0.4250735938549042, 0.430382639169693, 0.4230078160762787, 0.41693946719169617]","[3, 26758, 1, 1, 3, 3, 6145, 6145, 6145, 3]",0.5361704766750336,0.40096378326416016,-0.6651736726706268,10
"[""inside the thylakoid system""]",the thylakoid,0,0.5,0,"[0.8714125752449036, 0.9963558912277222, 0.7419270277023315, 0.9999709129333496, 0.9993001222610474, 0.9996242523193359, 0.9999669790267944, 0.9997751116752625, 0.9998399019241333, 0.7797859311103821]","[8, 3, 189, 63, 40, 1639, 32, 23, 26, 1]",0.9387958705425262,0.7419270277023315,-0.06900538039346386,10
"[""mitochondria""]",hydrogen ion gradient,0,0.0,0,"[0.35235539078712463, 0.8606629371643066, 0.618188738822937, 0.999930739402771, 0.9341351985931396, 0.9867634177207947, 0.9996009469032288, 0.8203475475311279, 0.8514634966850281, 0.8079179525375366]","[20913, 3, 23, 106, 26462, 1, 1, 28642, 28642, 28642]",0.8231366366147995,0.35235539078712463,-0.23281768450078558,10
"[""the thylakoid space""]",the stroma,0,0.0,0,"[0.8961653113365173, 0.9966933727264404, 0.5155949592590332, 0.9998372793197632, 0.9998852014541626, 0.9486061930656433, 0.9140560030937195, 0.934312105178833, 0.9345624446868896, 0.9324015378952026]","[8, 3, 14900, 9, 1, 1, 8, 8, 8, 8]",0.9072114408016205,0.5155949592590332,-0.11238920793898241,10
"[""stroma""]",the stroma,1,1.0,1,"[0.8187509775161743, 0.9843765497207642, 0.9945624470710754, 0.9997628331184387, 0.999941349029541, 0.9858988523483276, 0.7108826637268066, 0.8024664521217346, 0.8164111971855164, 0.8220594525337219]","[8, 3, 14900, 9, 1, 1, 8, 8, 8, 8]",0.89351127743721,0.7108826637268066,-0.1195764646627852,10
"[""the stroma""]",the stroma,1,1.0,1,"[0.6694151759147644, 0.972555935382843, 0.999895453453064, 0.9998735189437866, 0.9998679161071777, 0.9842690229415894, 0.5715537667274475, 0.5775964856147766, 0.5315713286399841, 0.45665299892425537]","[8, 3, 14900, 9, 1, 1, 20913, 20913, 20913, 20913]",0.7763251602649689,0.45665299892425537,-0.29694235256289997,10
"[""electrons' energy""]",ATP,0,0.0,0,"[0.8095996975898743, 0.8061320781707764, 0.871715247631073, 0.9468427300453186, 0.5904779434204102, 0.6524959802627563, 0.6890791654586792, 0.7202962636947632, 0.7414529919624329, 0.756040096282959]","[3, 26758, 1, 1, 3, 3, 3, 3, 3, 3]",0.7584132194519043,0.5904779434204102,-0.2851707234386208,10
"[""chromoplasts""]",Stromules,0,0.0,0,"[0.9709473252296448, 0.9994975328445435, 0.9998294115066528, 0.6317936182022095, 0.9999761581420898, 0.9991263747215271, 0.20850570499897003, 0.6682091951370239, 0.8714948892593384, 0.9216528534889221]","[10969, 83, 15, 7, 1, 1, 3, 10969, 10969, 10969]",0.8271033063530921,0.20850570499897003,-0.2680321380933001,10
"[""artifactual""]",artifactual,1,1.0,1,"[0.9672824144363403, 0.9997523427009583, 0.9999674558639526, 0.9974023699760437, 0.9998801946640015, 0.9268344640731812, 0.9442546367645264, 0.9566664099693298, 0.9605634212493896, 0.9629129767417908]","[768, 99, 25481, 1, 1, 768, 768, 768, 768, 768]",0.9715516686439514,0.9268344640731812,-0.029193357163624246,10
"[""branched and tangled with""]",branched,0,0.4,0,"[0.17056001722812653, 0.2358584851026535, 0.9826396703720093, 0.9165164232254028, 0.9938867688179016, 0.19860869646072388, 0.17623703181743622, 0.14278963208198547, 0.12857328355312347, 0.12800393998622894]","[3, 21016, 26, 1, 1, 19782, 19782, 19782, 3, 3]",0.4073673948645592,0.12800393998622894,-1.272968886884728,10
"[""some plant biologists""]",plant biologists,0,0.8,0,"[0.145976722240448, 0.9715405106544495, 0.9978005290031433, 0.9999768733978271, 0.999653697013855, 0.19519184529781342, 0.20337887108325958, 0.27372920513153076, 0.2721479833126068, 0.251695454120636]","[1475, 2647, 17382, 1, 1, 8, 19782, 19782, 19782, 19782]",0.531109169125557,0.145976722240448,-0.9158769569062762,10
"[""stroma-containing tubule""]",stromules,0,0.0,0,"[0.4863928258419037, 0.7665920257568359, 0.9971586465835571, 0.9998849630355835, 0.8707205653190613, 0.9999375343322754, 0.996387243270874, 0.7566617131233215, 0.6203737258911133, 0.49508410692214966]","[3, 14900, 83, 15, 7, 1, 1, 6244, 6244, 6244]",0.7989193350076675,0.4863928258419037,-0.25909154281260177,10
"[""amyloplasts""]",Stromules,0,0.0,0,"[0.9574713706970215, 0.9994713664054871, 0.9998039603233337, 0.6432291269302368, 0.9999754428863525, 0.9992207288742065, 0.3030422627925873, 0.6947517991065979, 0.8553963899612427, 0.8984335660934448]","[10969, 83, 15, 7, 1, 1, 3, 10969, 10969, 10969]",0.8350796014070511,0.3030422627925873,-0.23076191412527894,10
"[""chromoplasts and amyloplasts""]",chloroplasts,0,0.0,0,"[0.7777128219604492, 0.99951171875, 0.9996069073677063, 0.9581606984138489, 0.9999537467956543, 0.995074450969696, 0.7077733874320984, 0.41260653734207153, 0.5103473663330078, 0.6134822368621826]","[19782, 32, 23918, 7, 1, 1, 6244, 6244, 19782, 19782]",0.7974229872226715,0.41260653734207153,-0.2692163050694287,10
"[""oddly shaped chloroplasts""]",artifactual,0,0.0,0,"[0.9371902346611023, 0.9975888729095459, 0.9999017715454102, 0.9982958436012268, 0.9998377561569214, 0.5696315765380859, 0.34045836329460144, 0.5296785831451416, 0.6984333992004395, 0.7922914028167725]","[768, 99, 25481, 1, 1, 19782, 19782, 768, 768, 768]",0.7863307803869247,0.34045836329460144,-0.2936703435505307,10
"[""roots""]",chloroplasts,0,0.0,0,"[0.8930029273033142, 0.9991905093193054, 0.9997348189353943, 0.9434306621551514, 0.9999548196792603, 0.9806200265884399, 0.5864471197128296, 0.3728688955307007, 0.6094826459884644, 0.7168605327606201]","[19782, 32, 23918, 7, 1, 1, 6244, 19782, 19782, 19782]",0.810159295797348,0.3728688955307007,-0.25403082305551433,10
"[""small vesicles""]",vesicles,0,0.6666666666666666,0,"[0.8030223250389099, 0.9860888123512268, 0.9999513626098633, 0.9978592991828918, 0.9987000226974487, 0.9999492168426514, 0.9866359829902649, 0.621066153049469, 0.5090485215187073, 0.4840691089630127]","[3, 162, 7, 447, 965, 1, 1, 8, 8, 3]",0.8386390805244446,0.4840691089630127,-0.2127436190236502,10
"[""a structure""]",membranous tubes,0,0.0,0,"[0.5671512484550476, 0.9998990297317505, 0.981094241142273, 0.9999898672103882, 0.6369327902793884, 0.9988731741905212, 0.9983325600624084, 0.7821592092514038, 0.5811870098114014, 0.4418797492980957]","[140, 12634, 9, 10529, 17927, 1, 1, 3, 3, 3]",0.7987498879432678,0.4418797492980957,-0.26453117153618894,10
"[""stromal fluid""]",peripheral reticulum,0,0.0,0,"[0.36462917923927307, 0.917789101600647, 0.9988164901733398, 0.9999611377716064, 0.9999229907989502, 0.9999053478240967, 0.9997918009757996, 0.449070006608963, 0.3743252754211426, 0.37990573048591614]","[22586, 3, 10682, 1497, 440, 1, 1, 140, 140, 3]",0.7484117060899734,0.36462917923927307,-0.38473037644754177,10
"[""inner chloroplast membrane""]",membranous tubes,0,0.0,0,"[0.34535470604896545, 0.9999039173126221, 0.9619192481040955, 0.9999936819076538, 0.8371022939682007, 0.9965746402740479, 0.9988640546798706, 0.49179497361183167, 0.5804970264434814, 0.5873427987098694]","[140, 12634, 9, 10529, 17927, 1, 1, 13304, 13304, 13304]",0.7799347341060638,0.34535470604896545,-0.30701978825584175,10
"[""C3""]",chloroplasts,0,0.0,0,"[0.5799551606178284, 0.999768078327179, 0.9990426898002625, 0.9916287660598755, 0.9998952150344849, 0.9837346076965332, 0.21105074882507324, 0.17540332674980164, 0.30073729157447815, 0.38748398423194885]","[19782, 32, 23918, 7, 1, 1, 2677, 19782, 19782, 19782]",0.6628699868917465,0.17540332674980164,-0.601682742498383,10
"[""thylakoids and intermembrane space""]",membranous tubes,0,0.0,0,"[0.5566632747650146, 0.9999392032623291, 0.9535975456237793, 0.9999821186065674, 0.9784333109855652, 0.9748998880386353, 0.9976779818534851, 0.6630898118019104, 0.4534114599227905, 0.3791556656360626, 0.3532601594924927]","[140, 12634, 9, 10529, 17927, 1, 1, 3, 3, 3, 3]",0.7554645836353302,0.3532601594924927,-0.3540994437235105,11
"[""green algae and land plants""]",peptidoglycan,0,0.0,0,"[0.37223687767982483, 0.8515877723693848, 0.9665584564208984, 0.9957228899002075, 0.9999896287918091, 0.9996750354766846, 0.9767928123474121, 0.886821985244751, 0.3007139265537262, 0.29075440764427185, 0.24649785459041595]","[3, 21826, 32, 122, 120, 1608, 1, 1, 1442, 1442, 1442]",0.7170319679108533,0.24649785459041595,-0.46985260482395447,11
"[""chloroplastidan chloroplasts""]",green,0,0.0,0,"[0.7257524132728577, 0.5740507245063782, 0.17617157101631165, 0.46637699007987976, 0.6888730525970459, 0.7148050665855408, 0.7188016176223755, 0.719291627407074, 0.714121401309967, 0.7142763137817383, 0.7138939499855042]","[1442, 1, 17, 1442, 1442, 1442, 1442, 1442, 1442, 1442, 1442]",0.6296740661967885,0.17617157101631165,-0.5229956621656777,11
"[""chlorophyll""]",green,0,0.0,0,"[0.4868677258491516, 0.9039570093154907, 0.7313868403434753, 0.2975658178329468, 0.41827261447906494, 0.4378875494003296, 0.4498211741447449, 0.45814573764801025, 0.45840689539909363, 0.4632036089897156, 0.4658743441104889]","[1442, 1, 1, 3, 1442, 1442, 1442, 1442, 1442, 1442, 1442]",0.506489937955683,0.2975658178329468,-0.7214529967987381,11
"[""chloroplastidan chloroplasts""]",algae,0,0.0,0,"[0.6681542992591858, 0.9975484013557434, 0.9984422326087952, 0.3970792591571808, 0.5582500696182251, 0.5930663347244263, 0.6155123710632324, 0.6299788951873779, 0.6329073905944824, 0.637453556060791, 0.6403522491455078]","[29593, 1, 1, 29593, 29593, 29593, 29593, 29593, 29593, 29593, 29593]",0.6698859144340862,0.3970792591571808,-0.4306434074972864,11
"[""genes for the synthesis of the peptidoglycan layer""]",green,0,0.0,0,"[0.3326466679573059, 0.5824821591377258, 0.13061359524726868, 0.4345843493938446, 0.3220866024494171, 0.3496937155723572, 0.35479727387428284, 0.3532983958721161, 0.3399013876914978, 0.337362676858902, 0.33460521697998047]","[1442, 1, 195, 3, 1442, 1442, 1442, 1442, 1442, 1442, 1442]",0.3520065491849726,0.13061359524726868,-1.0937083725930608,11
"[""original peridinin chloroplast""]",endosymbiosis,0,0.0,0,"[0.4096677601337433, 0.9989237189292908, 0.9995043277740479, 0.9994055032730103, 0.7922189235687256, 0.740167498588562, 0.9994876384735107, 0.9967535138130188, 0.9999573230743408, 0.9995810389518738, 0.25368234515190125]","[414, 32, 7, 63, 51, 6420, 7, 159, 1, 1, 3]",0.8353954174301841,0.25368234515190125,-0.25493370773811697,11
"[""rhodoplast lineage""]",Nucleus,0,0.0,0,"[0.25409388542175293, 0.9979161620140076, 0.9776330590248108, 0.9993242025375366, 0.9894567131996155, 0.19861161708831787, 0.22377462685108185, 0.25265219807624817, 0.2502520978450775, 0.2496277242898941, 0.248052716255188]","[1174, 2482, 302, 1, 1, 1174, 1174, 1174, 1174, 1174, 1174]",0.5128540911457755,0.19861161708831787,-0.9147709102692154,11
"[""serial secondary endosymbiosis""]",a chloroplast,0,0.0,0,"[0.4725515842437744, 0.683249831199646, 0.9596846103668213, 0.9999032020568848, 0.9998596906661987, 0.9997840523719788, 0.9982091188430786, 0.320541113615036, 0.34219983220100403, 0.3466440439224243, 0.3636980950832367]","[3, 9, 19782, 32, 23918, 1, 1, 3, 3, 3, 3]",0.6805750158700076,0.320541113615036,-0.49589930584909153,11
"[""green algal derived chloroplast""]",a chloroplast,0,0.4,0,"[0.8800060153007507, 0.9125919342041016, 0.967326819896698, 0.9999151229858398, 0.9998846054077148, 0.9997403025627136, 0.9995960593223572, 0.7262917757034302, 0.7816146612167358, 0.8124029636383057, 0.8285834789276123]","[3, 9, 19782, 32, 23918, 1, 1, 3, 3, 3, 3]",0.9007230671969327,0.7262917757034302,-0.11048811340973712,11
"[""a green algal derived chloroplast""]",peridinin,0,0.0,0,"[0.6699990034103394, 0.9589623808860779, 0.9921334981918335, 0.9302805066108704, 0.9981465339660645, 0.7804035544395447, 0.6349030137062073, 0.5961558222770691, 0.5862072110176086, 0.5850808024406433, 0.5894665122032166]","[3, 4267, 2644, 77, 1, 1, 3, 3, 3, 3, 3]",0.7565217126499523,0.5850808024406433,-0.3038644883747858,11
"[""endosymbiont""]",endosymbiosis,0,0.0,0,"[0.6311922669410706, 0.9992803931236267, 0.9996764659881592, 0.999576985836029, 0.9284668564796448, 0.7562901973724365, 0.9994022846221924, 0.9968323111534119, 0.9999191761016846, 0.9988453388214111, 0.24028758704662323]","[414, 32, 7, 63, 51, 6420, 7, 159, 1, 1, 3]",0.8681608966805718,0.24028758704662323,-0.20418978079206632,11
"[""serial secondary endosymbiosis""]",endosymbiotic,0,0.0,0,"[0.8534737825393677, 0.9986756443977356, 0.9997897744178772, 0.9998675584793091, 0.9953428506851196, 0.7195910215377808, 0.9369497895240784, 0.9819338917732239, 0.4249732494354248, 0.787231981754303, 0.8461295366287231]","[414, 32, 7, 63, 51, 18317, 1, 1, 414, 414, 414]",0.8676326437429949,0.4249732494354248,-0.16720452010187928,11
"[""common misconceptions about the outer and inner chloroplast membranes""]",double membrane,0,0.0,0,"[0.40089425444602966, 0.873290479183197, 0.8537254333496094, 0.9982659220695496, 0.18542127311229706, 0.3253866732120514, 0.3614879846572876, 0.37836167216300964, 0.3702825903892517, 0.36989787220954895, 0.37251439690589905]","[1486, 13304, 1, 1, 3, 1486, 1486, 1486, 1486, 1486, 1486]",0.4990480501543392,0.18542127311229706,-0.8165654303588581,11
"[""are surrounded by a double membrane""]",double membrane,0,0.5714285714285715,0,"[0.418606162071228, 0.9469804167747498, 0.8062275052070618, 0.9992363452911377, 0.1930527240037918, 0.32807913422584534, 0.3775738775730133, 0.3983822464942932, 0.40029600262641907, 0.403685063123703, 0.40525147318840027]","[1486, 13304, 1, 1, 3, 1486, 1486, 1486, 1486, 1486, 1486]",0.5161246318708766,0.1930527240037918,-0.774636212006989,11
"[""host's cell membrane infolding""]",cell membrane,0,0.6666666666666666,0,"[0.296957403421402, 0.8916967511177063, 0.9708033800125122, 0.9995361566543579, 0.4446595311164856, 0.42118293046951294, 0.33296874165534973, 0.27292606234550476, 0.2333456426858902, 0.2187090814113617, 0.23301248252391815]","[2358, 13304, 1, 1, 1486, 1486, 1486, 1486, 1486, 2358, 2358]",0.48325437849218195,0.2187090814113617,-0.896745182594117,11
"[""homologous""]",double,0,0.0,0,"[0.8812338709831238, 0.7518393993377686, 0.9751680493354797, 0.7034808397293091, 0.8310034871101379, 0.850861668586731, 0.8602824211120605, 0.8656872510910034, 0.8683140873908997, 0.8712803721427917, 0.8730543851852417]","[1486, 1, 1, 1486, 1486, 1486, 1486, 1486, 1486, 1486, 1486]",0.8483823483640497,0.7034808397293091,-0.16769351489686724,11
"[""the host's cell membrane infolding""]",a double membrane,0,0.3333333333333333,0,"[0.4042389690876007, 0.9584977030754089, 0.8777497410774231, 0.9592961072921753, 0.9998618364334106, 0.9997285008430481, 0.5778847932815552, 0.5960548520088196, 0.5572875142097473, 0.5241166949272156, 0.507268488407135]","[3, 9, 1486, 13304, 1, 1, 3, 3, 3, 3, 3]",0.7238168364221399,0.4042389690876007,-0.3723390206464739,11
"[""double membrane is often cited as evidence that they are the descendants of endosymbiotic cyanobacteria""]",double,0,0.13333333333333333,0,"[0.6848812103271484, 0.7277673482894897, 0.9405336976051331, 0.2313062995672226, 0.5940598845481873, 0.6723051071166992, 0.7002083659172058, 0.7091870307922363, 0.7041178345680237, 0.7030837535858154, 0.6998736262321472]","[1486, 1, 1, 1486, 1486, 1486, 1486, 1486, 1486, 1486, 1486]",0.6697567416863008,0.2313062995672226,-0.44539816288441775,11
"[""plastoglobulus""]",chloroplast,0,0.0,0,"[0.2925843298435211, 0.9997443556785583, 0.9998679161071777, 0.9558700919151306, 0.9997900128364563, 0.1360679715871811, 0.18742433190345764, 0.22766563296318054, 0.24813580513000488, 0.2578749656677246, 0.2600539028644562]","[19782, 32, 23918, 1, 1, 3, 3, 3, 3, 3, 3]",0.5059163014997136,0.1360679715871811,-0.9563197558543753,11
"[""permanently attached either to a thylakoid or to another plastoglobulus attached to a thylakoid""]",a plastoglobulus,0,0.15384615384615385,0,"[0.34449487924575806, 0.6191151738166809, 0.9587948322296143, 0.4368349015712738, 0.9980748891830444, 0.9874166250228882, 0.9960289001464844, 0.9952933192253113, 0.9998939037322998, 0.994877815246582, 0.18122221529483795]","[3, 9, 3, 23918, 32, 14063, 83, 302, 1, 1, 16225]",0.7738224958831613,0.18122221529483795,-0.3774525323036855,11
"[""exchange its contents with the thylakoid network""]",free-floating,0,0.0,0,"[0.14650607109069824, 0.8800961375236511, 0.9999256134033203, 0.9831164479255676, 0.9679949879646301, 0.9946056008338928, 0.1440863460302353, 0.08650477975606918, 0.08150255680084229, 0.07907968014478683, 0.07774317264556885]","[339, 18, 12660, 53, 1, 1, 1, 3, 3, 3, 3]",0.49465103582902387,0.07774317264556885,-1.2806468095048564,11
"[""in linked groups or chains""]",chloroplasts,0,0.0,0,"[0.7574251294136047, 0.99924635887146, 0.9994148015975952, 0.9228835105895996, 0.9999182224273682, 0.997246503829956, 0.14799663424491882, 0.17666272819042206, 0.2571656107902527, 0.4574173092842102, 0.5821682810783386]","[19782, 32, 23918, 7, 1, 1, 3, 3, 19782, 19782, 19782]",0.6634131900288842,0.14799663424491882,-0.607957245838795,11
"[""plastoglobuli tend to occur in linked groups or chains""]",a thylakoid,0,0.0,0,"[0.3106748163700104, 0.6206024885177612, 0.9875110387802124, 0.6150845289230347, 0.9999659061431885, 0.9995183944702148, 0.9991620779037476, 0.9999756813049316, 0.9998520612716675, 0.9998281002044678, 0.9997738003730774]","[3, 9, 3, 189, 63, 40, 1639, 32, 23, 26, 1]",0.8665408085693013,0.3106748163700104,-0.1951418831114692,11
"[""ATP synthase""]",photosystem,0,0.0,0,"[0.6681956052780151, 0.9936488270759583, 0.8077531456947327, 0.9998347759246826, 0.39177405834198, 0.5789989233016968, 0.6351245045661926, 0.5943818688392639, 0.5491555333137512, 0.4942740797996521, 0.44226720929145813]","[1202, 3734, 1, 1, 20913, 20913, 20913, 20913, 20913, 20913, 20913]",0.6504916846752167,0.39177405834198,-0.47279833129524235,11
"[""electrons""]",hydrogen,0,0.0,0,"[0.8377960324287415, 0.6773870587348938, 0.8257261514663696, 0.4028054177761078, 0.6601653695106506, 0.7697495818138123, 0.8038924932479858, 0.8160333037376404, 0.8179399371147156, 0.8224214315414429, 0.8241068720817566]","[20913, 1, 1, 20913, 20913, 20913, 20913, 20913, 20913, 20913, 20913]",0.750729422677647,0.4028054177761078,-0.3050686694732898,11
"[""chlorophyll""]",photosystem,0,0.0,0,"[0.24096517264842987, 0.9853342771530151, 0.9407380223274231, 0.999537467956543, 0.24955826997756958, 0.21817618608474731, 0.1924784928560257, 0.19859717786312103, 0.19703052937984467, 0.19095320999622345, 0.1843467354774475]","[1202, 3734, 1, 1, 3, 3, 20913, 20913, 20913, 20913, 20913]",0.4179741401563991,0.1843467354774475,-1.1495685011482584,11
"[""Andreas Schimper""]",Andreas Schimper,1,1.0,1,"[0.5865292549133301, 0.9997624754905701, 0.9992000460624695, 0.9998822212219238, 0.999921441078186, 0.9999728202819824, 0.9995556473731995, 0.6177382469177246, 0.5284155011177063, 0.48876070976257324, 0.5137172937393188]","[11813, 7, 10289, 51, 883, 1, 1, 2974, 2974, 11813, 11813]",0.7939505143599077,0.48876070976257324,-0.27606961824871085,11
